Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,Yes,500,500,245,237,8,24261,True,245,237,24259,245,237
PH,No,500,500,245,237,8,20863,True,,,,,
PH,Yes,500,500,245,237,8,20863,True,,,,,
BF,No,500,500,197,72,8,5303,True,,,,,
BF,Yes,500,500,197,72,8,4309,True,197,72,4307,197,72
PH,No,500,500,197,72,8,815,True,,,,,
PH,Yes,500,500,197,72,8,815,True,,,,,
BF,No,500,500,15,239,8,26485,True,,,,,
BF,Yes,500,500,15,239,8,25497,True,15,239,25493,15,239
PH,No,500,500,15,239,8,21633,True,,,,,
PH,Yes,500,500,15,239,8,21633,True,,,,,
BF,No,500,500,157,40,8,20158,True,,,,,
BF,Yes,500,500,157,40,8,19170,True,157,40,19166,157,40
PH,No,500,500,157,40,8,15960,True,,,,,
PH,Yes,500,500,157,40,8,15960,True,,,,,
BF,No,500,500,134,490,8,26635,True,,,,,
BF,Yes,500,500,134,490,8,25647,True,134,490,25643,134,490
PH,No,500,500,134,490,8,22483,True,,,,,
PH,Yes,500,500,134,490,8,22483,True,,,,,
BF,No,500,500,358,262,8,6359,True,,,,,
BF,Yes,500,500,358,262,8,5371,True,358,262,5367,358,262
PH,No,500,500,358,262,8,1759,True,,,,,
PH,Yes,500,500,358,262,8,1759,True,,,,,
BF,No,500,500,436,57,8,28564,True,,,,,
BF,Yes,500,500,436,57,8,28564,True,436,58,1066,436,60
PH,No,500,500,436,57,8,164,True,,,,,
PH,Yes,500,500,436,57,8,164,True,,,,,
BF,No,500,500,460,111,8,24961,True,,,,,
BF,Yes,500,500,460,111,8,23966,True,460,111,23964,460,111
PH,No,500,500,460,111,8,20157,True,,,,,
PH,Yes,500,500,460,111,8,20157,True,,,,,
BF,No,500,500,282,173,8,24283,True,,,,,
BF,Yes,500,500,282,173,8,23288,True,282,173,23286,282,173
PH,No,500,500,282,173,8,19835,True,,,,,
PH,Yes,500,500,282,173,8,19835,True,,,,,
BF,No,500,500,83,410,8,17917,True,,,,,
BF,Yes,500,500,83,410,8,16929,True,83,410,16925,83,410
PH,No,500,500,83,410,8,13201,True,,,,,
PH,Yes,500,500,83,410,8,13201,True,,,,,
BF,No,500,500,249,291,8,20751,True,,,,,
BF,Yes,500,500,249,291,8,19756,True,249,291,19754,249,291
PH,No,500,500,249,291,8,16367,True,,,,,
PH,Yes,500,500,249,291,8,16367,True,,,,,
BF,No,500,500,291,201,8,7209,True,,,,,
BF,Yes,500,500,291,201,8,6221,True,291,201,6217,291,201
PH,No,500,500,291,201,8,2909,True,,,,,
PH,Yes,500,500,291,201,8,2909,True,,,,,
BF,No,500,500,438,159,8,17439,True,,,,,
BF,Yes,500,500,438,159,8,16444,True,438,159,16442,438,159
PH,No,500,500,438,159,8,12679,True,,,,,
PH,Yes,500,500,438,159,8,12679,True,,,,,
BF,No,500,500,349,460,8,11850,True,,,,,
BF,Yes,500,500,349,460,8,10855,True,349,460,10853,349,460
PH,No,500,500,349,460,8,7268,True,,,,,
PH,Yes,500,500,349,460,8,7268,True,,,,,
BF,No,500,500,342,176,8,25658,True,,,,,
BF,Yes,500,500,342,176,8,24663,True,342,176,24661,342,176
PH,No,500,500,342,176,8,21460,True,,,,,
PH,Yes,500,500,342,176,8,21460,True,,,,,
