Algorithm,Kriging,Grid Width,Grid Height,Bomb X Location,Bomb Y Location,Number of Robots,Steps,Finish,Best Bomb Guess X,Best Bomb Guess Y,Guess at Step,Last Bomb Guess X,Last Bomb Guess Y
BF,No,75,75,60,63,3,990,True,,,,,
BF,Yes,75,75,60,63,3,990,True,,,,63,60
PH,No,75,75,60,63,3,478,True,,,,,
PH,Yes,75,75,60,63,3,478,True,56,61,471,56,61
BF,No,75,75,32,74,3,1833,True,,,,,
BF,Yes,75,75,32,74,3,1833,True,,,,29,71
PH,No,75,75,32,74,3,1285,True,,,,,
PH,Yes,75,75,32,74,3,1285,True,36,72,1278,36,72
BF,No,75,75,34,59,3,716,True,,,,,
BF,Yes,75,75,34,59,3,716,True,,,,29,57
PH,No,75,75,34,59,3,152,True,,,,,
PH,Yes,75,75,34,59,3,152,True,30,57,144,30,57
BF,No,75,75,47,65,3,1153,True,,,,,
BF,Yes,75,75,47,65,3,1153,True,,,,44,63
PH,No,75,75,47,65,3,615,True,,,,,
PH,Yes,75,75,47,65,3,615,True,52,62,600,52,62
BF,No,75,75,54,13,3,996,True,,,,,
BF,Yes,75,75,54,13,3,996,True,,,,57,10
PH,No,75,75,54,13,3,472,True,,,,,
PH,Yes,75,75,54,13,3,472,True,50,11,465,50,11
BF,No,75,75,20,35,3,805,True,,,,,
BF,Yes,75,75,20,35,3,805,True,,,,17,33
PH,No,75,75,20,35,3,213,True,,,,,
PH,Yes,75,75,20,35,3,213,True,25,32,198,25,32
BF,No,75,75,44,7,3,556,True,,,,,
BF,Yes,75,75,44,7,3,418,True,44,7,414,44,7
PH,No,75,75,44,7,3,122,True,,,,,
PH,Yes,75,75,44,7,3,123,True,43,5,117,43,5
BF,No,75,75,69,3,3,231,True,,,,,
BF,Yes,75,75,69,3,3,85,True,70,5,84,70,5
PH,No,75,75,69,3,3,91,True,,,,,
PH,Yes,75,75,69,3,3,85,True,70,5,84,70,5
BF,No,75,75,67,60,3,818,True,,,,,
BF,Yes,75,75,67,60,3,818,True,,,,72,58
PH,No,75,75,67,60,3,196,True,,,,,
PH,Yes,75,75,67,60,3,196,True,71,58,189,71,58
BF,No,75,75,3,6,3,454,True,,,,,
BF,Yes,75,75,3,6,3,169,True,3,6,165,3,6
PH,No,75,75,3,6,3,56,True,,,,,
PH,Yes,75,75,3,6,3,42,True,3,6,39,3,6
BF,No,75,75,24,9,3,726,True,,,,,
BF,Yes,75,75,24,9,3,726,True,,,,27,6
PH,No,75,75,24,9,3,142,True,,,,,
PH,Yes,75,75,24,9,3,142,True,20,7,135,20,7
BF,No,75,75,13,49,3,1862,True,,,,,
BF,Yes,75,75,13,49,3,137,True,13,49,129,13,49
PH,No,75,75,13,49,3,26,True,,,,,
PH,Yes,75,75,13,49,3,36,True,13,49,30,13,49
BF,No,75,75,43,42,3,1319,True,,,,,
BF,Yes,75,75,43,42,3,1319,True,43,44,1083,43,44
PH,No,75,75,43,42,3,749,True,,,,,
PH,Yes,75,75,43,42,3,749,True,43,45,738,43,45
BF,No,75,75,74,58,3,675,True,,,,,
BF,Yes,75,75,74,58,3,382,True,74,58,378,74,58
PH,No,75,75,74,58,3,123,True,,,,,
PH,Yes,75,75,74,58,3,110,True,74,58,108,74,58
BF,No,75,75,67,58,3,668,True,,,,,
BF,Yes,75,75,67,58,3,668,True,,,,72,56
PH,No,75,75,67,58,3,160,True,,,,,
PH,Yes,75,75,67,58,3,160,True,71,56,153,71,56
BF,No,75,75,28,24,3,1829,True,,,,,
BF,Yes,75,75,28,24,3,104,True,28,24,96,28,24
PH,No,75,75,28,24,3,59,True,,,,,
PH,Yes,75,75,28,24,3,69,True,28,24,63,28,24
BF,No,75,75,54,62,3,955,True,,,,,
BF,Yes,75,75,54,62,3,955,True,,,,57,60
PH,No,75,75,54,62,3,363,True,,,,,
PH,Yes,75,75,54,62,3,363,True,49,59,348,49,59
BF,No,75,75,66,39,3,1059,True,,,,,
BF,Yes,75,75,66,39,3,1059,True,,,,69,36
PH,No,75,75,66,39,3,555,True,,,,,
PH,Yes,75,75,66,39,3,555,True,71,36,540,71,36
BF,No,75,75,13,36,3,839,True,,,,,
BF,Yes,75,75,13,36,3,839,True,,,,18,34
PH,No,75,75,13,36,3,329,True,,,,,
PH,Yes,75,75,13,36,3,329,True,17,34,321,17,34
BF,No,75,75,65,30,3,441,True,,,,,
BF,Yes,75,75,65,30,3,441,True,65,24,132,65,24
PH,No,75,75,65,30,3,55,True,,,,,
PH,Yes,75,75,65,30,3,33,True,64,30,30,64,30
BF,No,75,75,67,32,3,593,True,,,,,
BF,Yes,75,75,67,32,3,454,True,67,32,450,67,32
PH,No,75,75,67,32,3,85,True,,,,,
PH,Yes,75,75,67,32,3,73,True,67,32,72,67,32
BF,No,75,75,36,30,3,412,True,,,,,
BF,Yes,75,75,36,30,3,412,True,36,23,105,36,23
PH,No,75,75,36,30,3,84,True,,,,,
PH,Yes,75,75,36,30,3,75,True,36,30,72,36,30
BF,No,75,75,9,46,3,1585,True,,,,,
BF,Yes,75,75,9,46,3,1585,True,9,47,1284,9,47
PH,No,75,75,9,46,3,82,True,,,,,
PH,Yes,75,75,9,46,3,36,True,9,46,33,9,46
BF,No,75,75,14,61,3,886,True,,,,,
BF,Yes,75,75,14,61,3,886,True,,,,11,59
PH,No,75,75,14,61,3,282,True,,,,,
PH,Yes,75,75,14,61,3,282,True,19,58,267,19,58
BF,No,75,75,59,17,3,1291,True,,,,,
BF,Yes,75,75,59,17,3,1291,True,59,20,1143,59,20
PH,No,75,75,59,17,3,777,True,,,,,
PH,Yes,75,75,59,17,3,777,True,59,19,756,59,19
BF,No,75,75,34,40,3,1160,True,,,,,
BF,Yes,75,75,34,40,3,1160,True,,,,39,38
PH,No,75,75,34,40,3,608,True,,,,,
PH,Yes,75,75,34,40,3,608,True,38,38,600,38,38
BF,No,75,75,20,71,3,1630,True,,,,,
