"Algorithm","Kriging","Grid Width","Grid Height","Bomb X Location","Bomb Y Location","Number of Robots","Steps","Finish","Best Bomb Guess X","Best Bomb Guess Y","Guess at Step","Last Bomb Guess X","Last Bomb Guess Y"
"BF","Yes","100","100","87","28","4","231","True","90","26","222","90","26"
"PH","No","100","100","87","28","4","34","True","","","","",""
"BF","Yes","100","100","87","28","4","28","True","86","30","27","86","30"
"BF","No","100","100","77","92","4","1778","True","","","","",""
"BF","Yes","100","100","77","92","4","1778","True","","","","74","89"
"PH","No","100","100","77","92","4","940","True","","","","",""
"BF","Yes","100","100","77","92","4","940","True","81","90","933","81","90"
"BF","No","100","100","99","54","4","500","True","","","","",""
"BF","Yes","100","100","99","54","4","131","True","99","54","126","99","54"
"PH","No","100","100","99","54","4","116","True","","","","",""
"BF","Yes","100","100","99","54","4","113","True","99","55","111","99","55"
"BF","No","100","100","61","15","4","1539","True","","","","",""
"BF","Yes","100","100","61","15","4","1539","True","","","","58","13"
"PH","No","100","100","61","15","4","779","True","","","","",""
"BF","Yes","100","100","61","15","4","779","True","57","13","771","57","13"
"BF","No","100","100","95","59","4","905","True","","","","",""
"BF","Yes","100","100","95","59","4","718","True","96","57","519","96","57"
"PH","No","100","100","95","59","4","189","True","","","","",""
"BF","Yes","100","100","95","59","4","181","True","93","57","171","93","57"
"BF","No","100","100","33","73","4","2367","True","","","","",""
"BF","Yes","100","100","33","73","4","137","True","33","73","135","33","73"
"PH","No","100","100","33","73","4","95","True","","","","",""
"BF","Yes","100","100","33","73","4","83","True","28","73","81","28","73"
"BF","No","100","100","23","63","4","1377","True","","","","",""
"BF","Yes","100","100","23","63","4","1377","True","","","","20","61"
"PH","No","100","100","23","63","4","541","True","","","","",""
"BF","Yes","100","100","23","63","4","541","True","19","61","534","19","61"
"BF","No","100","100","81","45","4","2019","True","","","","",""
"BF","Yes","100","100","81","45","4","2019","True","81","46","285","81","48"
"PH","No","100","100","81","45","4","182","True","","","","",""
"BF","Yes","100","100","81","45","4","138","True","81","45","135","81","45"
"BF","No","100","100","38","70","4","2039","True","","","","",""
"BF","Yes","100","100","38","70","4","2039","True","38","71","264","38","73"
"PH","No","100","100","38","70","4","162","True","","","","",""
"BF","Yes","100","100","38","70","4","116","True","38","70","114","38","70"
"BF","No","100","100","69","70","4","2070","True","","","","",""
"BF","Yes","100","100","69","70","4","2070","True","69","71","234","69","73"
"PH","No","100","100","69","70","4","131","True","","","","",""
"BF","Yes","100","100","69","70","4","87","True","69","70","84","69","70"
"BF","No","100","100","33","76","4","134","True","","","","",""
"BF","Yes","100","100","33","76","4","138","True","33","76","135","33","76"
"PH","No","100","100","33","76","4","72","True","","","","",""
"BF","Yes","100","100","33","76","4","72","True","","","","",""
"BF","No","100","100","25","91","4","1675","True","","","","",""
"BF","Yes","100","100","25","91","4","1675","True","","","","20","89"
"PH","No","100","100","25","91","4","843","True","","","","",""
"BF","Yes","100","100","25","91","4","843","True","30","88","828","30","88"
"BF","No","100","100","96","68","4","1897","True","","","","",""
"BF","Yes","100","100","96","68","4","1897","True","96","68","1698","96","68"
"PH","No","100","100","96","68","4","997","True","","","","",""
"BF","Yes","100","100","96","68","4","996","True","96","68","993","96","68"
"BF","No","100","100","24","94","4","1925","True","","","","",""
"BF","Yes","100","100","24","94","4","1925","True","","","","22","91"
"PH","No","100","100","24","94","4","1193","True","","","","",""
"BF","Yes","100","100","24","94","4","1193","True","28","92","1185","28","92"
"BF","No","100","100","36","33","4","864","True","","","","",""
"BF","Yes","100","100","36","33","4","757","True","39","32","684","39","32"
"PH","No","100","100","36","33","4","160","True","","","","",""
"BF","Yes","100","100","36","33","4","163","True","35","31","159","35","31"
"BF","No","100","100","96","84","4","997","True","","","","",""
"BF","Yes","100","100","96","84","4","813","True","97","82","615","97","82"
"PH","No","100","100","96","84","4","97","True","","","","",""
"BF","Yes","100","100","96","84","4","81","True","95","82","78","95","82"
"BF","No","100","100","54","47","4","2246","True","","","","",""
"BF","Yes","100","100","54","47","4","2051","True","54","47","2049","54","47"
"PH","No","100","100","54","47","4","103","True","","","","",""
"BF","Yes","100","100","54","47","4","79","True","54","47","75","54","47"
"BF","No","100","100","48","81","4","652","True","","","","",""
"BF","Yes","100","100","48","81","4","652","True","48","81","453","48","81"
"PH","No","100","100","48","81","4","112","True","","","","",""
"BF","Yes","100","100","48","81","4","93","True","48","81","90","48","81"
"BF","No","100","100","64","93","4","1836","True","","","","",""
"BF","Yes","100","100","64","93","4","1836","True","","","","61","91"
"PH","No","100","100","64","93","4","1082","True","","","","",""
"BF","Yes","100","100","64","93","4","1082","True","60","91","1074","60","91"
"BF","No","100","100","86","41","4","1614","True","","","","",""
"BF","Yes","100","100","86","41","4","1614","True","","","","83","37"
"PH","No","100","100","86","41","4","904","True","","","","",""
"BF","Yes","100","100","86","41","4","904","True","","","","84","37"
"BF","No","100","100","56","91","4","1644","True","","","","",""
"BF","Yes","100","100","56","91","4","1644","True","","","","53","89"
"PH","No","100","100","56","91","4","874","True","","","","",""
"BF","Yes","100","100","56","91","4","874","True","52","89","867","52","89"
"BF","No","100","100","18","52","4","219","True","","","","",""
"BF","Yes","100","100","18","52","4","188","True","18","52","186","18","52"
"PH","No","100","100","18","52","4","31","True","","","","",""
"BF","Yes","100","100","18","52","4","31","True","20","54","30","20","54"
"BF","No","100","100","58","80","4","559","True","","","","",""
"BF","Yes","100","100","58","80","4","559","True","58","74","150","58","74"
"PH","No","100","100","58","80","4","87","True","","","","",""
"BF","Yes","100","100","58","80","4","78","True","58","80","75","58","80"
"BF","No","100","100","84","77","4","216","True","","","","",""
"BF","Yes","100","100","84","77","4","191","True","84","77","189","84","77"
"PH","No","100","100","84","77","4","28","True","","","","",""
"BF","Yes","100","100","84","77","4","28","True","82","79","27","82","79"
"BF","No","100","100","78","8","4","879","True","","","","",""
"BF","Yes","100","100","78","8","4","742","True","75","7","699","75","7"
"PH","No","100","100","78","8","4","175","True","","","","",""
"BF","Yes","100","100","78","8","4","178","True","79","6","174","79","6"
"BF","No","100","100","76","58","4","877","True","","","","",""
"BF","Yes","100","100","76","58","4","742","True","73","57","693","73","57"
"PH","No","100","100","76","58","4","173","True","","","","",""
"BF","Yes","100","100","76","58","4","174","True","77","56","168","77","56"
"BF","No","100","100","31","25","4","69","True","","","","",""
"BF","Yes","100","100","31","25","4","69","True","","","","",""
"PH","No","100","100","31","25","4","69","True","","","","",""
"BF","Yes","100","100","31","25","4","69","True","","","","",""
"BF","No","100","100","33","45","4","2067","True","","","","",""
"BF","Yes","100","100","33","45","4","2067","True","33","46","237","33","48"
"PH","No","100","100","33","45","4","134","True","","","","",""
"BF","Yes","100","100","33","45","4","90","True","33","45","87","33","45"
"BF","No","100","100","35","7","4","765","True","","","","",""
"BF","Yes","100","100","35","7","4","577","True","35","7","573","35","7"
"PH","No","100","100","35","7","4","113","True","","","","",""
"BF","Yes","100","100","35","7","4","114","True","34","5","108","34","5"
"BF","No","100","100","63","15","4","1537","True","","","","",""
"BF","Yes","100","100","63","15","4","1537","True","","","","58","13"
"PH","No","100","100","63","15","4","781","True","","","","",""
"BF","Yes","100","100","63","15","4","781","True","59","13","774","59","13"
"BF","No","100","100","33","16","4","1634","True","","","","",""
"BF","Yes","100","100","33","16","4","1634","True","","","","36","12"
"PH","No","100","100","33","16","4","884","True","","","","",""
"BF","Yes","100","100","33","16","4","884","True","","","","35","12"
"BF","No","100","100","89","25","4","11","True","","","","",""
"BF","Yes","100","100","89","25","4","11","True","","","","",""
"PH","No","100","100","89","25","4","11","True","","","","",""
"BF","Yes","100","100","89","25","4","11","True","","","","",""
"BF","No","100","100","14","23","4","2386","True","","","","",""
"BF","Yes","100","100","14","23","4","121","True","14","23","117","14","23"
"PH","No","100","100","14","23","4","114","True","","","","",""
"BF","Yes","100","100","14","23","4","114","True","14","23","108","14","23"
"BF","No","100","100","31","88","4","1332","True","","","","",""
"BF","Yes","100","100","31","88","4","1332","True","","","","34","86"
"PH","No","100","100","31","88","4","586","True","","","","",""
"BF","Yes","100","100","31","88","4","586","True","35","86","579","35","86"
"BF","No","100","100","28","33","4","872","True","","","","",""
"BF","Yes","100","100","28","33","4","743","True","26","31","684","26","31"
"PH","No","100","100","28","33","4","168","True","","","","",""
"BF","Yes","100","100","28","33","4","168","True","31","32","165","31","32"
"BF","No","100","100","44","61","4","1156","True","","","","",""
"BF","Yes","100","100","44","61","4","1156","True","","","","39","59"
"PH","No","100","100","44","61","4","362","True","","","","",""
"BF","Yes","100","100","44","61","4","362","True","40","59","354","40","59"
"BF","No","100","100","27","31","4","673","True","","","","",""
"BF","Yes","100","100","27","31","4","673","True","27","31","474","27","31"
"PH","No","100","100","27","31","4","133","True","","","","",""
"BF","Yes","100","100","27","31","4","114","True","27","31","111","27","31"
"BF","No","100","100","7","21","4","2193","True","","","","",""
"BF","Yes","100","100","7","21","4","2193","True","7","22","1794","7","22"
"PH","No","100","100","7","21","4","165","True","","","","",""
"BF","Yes","100","100","7","21","4","125","True","7","21","120","7","21"
"BF","No","100","100","65","93","4","1835","True","","","","",""
"BF","Yes","100","100","65","93","4","1835","True","","","","69","90"
"PH","No","100","100","65","93","4","1083","True","","","","",""
"BF","Yes","100","100","65","93","4","1083","True","70","90","1068","70","90"
"BF","No","100","100","12","42","4","1713","True","","","","",""
"BF","Yes","100","100","12","42","4","1713","True","12","44","1491","12","44"
"PH","No","100","100","12","42","4","1005","True","","","","",""
"BF","Yes","100","100","12","42","4","1005","True","12","44","984","12","44"
"","","","","","","","","","","","","",""
